PUBLICATION_DATE,TAXA_ID,ALGAL_GROUP,CLASS,FAMILY,GENUS,ORDER,PHYLUM,SPECIES,TARGET_TAXON
4/25/2021,4665,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,ANABAENA WISCONSINENSIS,ANABAENA WISCONSINENSIS
4/25/2021,4666,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENA,NOSTOCALES,CYANOPHYTA,,ANABAENA
4/25/2021,4667,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS CIRCULARIS,ANABAENOPSIS CIRCULARIS
4/25/2021,4668,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS ELENKENII,ANABAENOPSIS ELENKENII
4/25/2021,4669,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,ANABAENOPSIS TANGANYIKAE,ANABAENOPSIS TANGANYIKAE
4/25/2021,4670,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,ANABAENOPSIS,NOSTOCALES,CYANOPHYTA,,ANABAENOPSIS
4/25/2021,4671,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON APHANIZOMENOIDES,APHANIZOMENON APHANIZOMENOIDES
4/25/2021,4672,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON CAPRICORNI,APHANIZOMENON CAPRICORNI
4/25/2021,4673,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON FLOS-AQUAE,APHANIZOMENON FLOS-AQUAE
4/25/2021,4674,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON GRACILE,APHANIZOMENON GRACILE
4/25/2021,4675,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON ISSATSCHENKOI,APHANIZOMENON ISSATSCHENKOI
4/25/2021,4676,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,APHANIZOMENON YEZOENSE,APHANIZOMENON YEZOENSE
4/25/2021,4677,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,APHANIZOMENON,NOSTOCALES,CYANOPHYTA,,APHANIZOMENON
4/25/2021,4678,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,CYLINDROSPERMOPSIS PHILLIPINENSIS,CYLINDROSPERMOPSIS PHILLIPINENSIS
4/25/2021,4679,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,CYLINDROSPERMOPSIS RACIBORSKII,CYLINDROSPERMOPSIS RACIBORSKII
4/25/2021,4680,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMOPSIS,NOSTOCALES,CYANOPHYTA,,CYLINDROSPERMOPSIS
4/25/2021,4681,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,CYLINDROSPERMUM,NOSTOCALES,CYANOPHYTA,,CYLINDROSPERMUM
4/25/2021,4682,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,DOLICHOSPERMUM CIRCINALE,DOLICHOSPERMUM CIRCINALE
4/25/2021,4683,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,DOLICHOSPERMUM FLOS-AQUAE,DOLICHOSPERMUM FLOS-AQUAE
4/25/2021,4684,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,DOLICHOSPERMUM,NOSTOCALES,CYANOPHYTA,,DOLICHOSPERMUM
4/25/2021,4685,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,NODULARIA,NOSTOCALES,CYANOPHYTA,,NODULARIA
4/25/2021,4686,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,RAPHIDIOPSIS CURVATA,RAPHIDIOPSIS CURVATA
4/25/2021,4687,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,RAPHIDIOPSIS MEDITERRANEA,RAPHIDIOPSIS MEDITERRANEA
4/25/2021,4688,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,RAPHIDIOPSIS,NOSTOCALES,CYANOPHYTA,,RAPHIDIOPSIS
4/25/2021,4689,BLUE-GREEN ALGAE,CYANOPHYCEAE,NOSTOCACEAE,,NOSTOCALES,CYANOPHYTA,,NOSTOCACEAE
4/25/2021,4690,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,ARTHROSPIRA,NOSTOCALES,CYANOPHYTA,,ARTHROSPIRA
4/25/2021,4691,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,LYNGBYA HIERONYMUSII,LYNGBYA HIERONYMUSII
4/25/2021,4692,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,LYNGBYA LIMNETICA,LYNGBYA LIMNETICA
4/25/2021,4693,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,LYNGBYA,OSCILLATORIALES,CYANOPHYTA,,LYNGBYA
4/25/2021,4694,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA LIMOSA,OSCILLATORIA LIMOSA
4/25/2021,4695,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA ORNATA,OSCILLATORIA ORNATA
4/25/2021,4696,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA PRINCEPS,OSCILLATORIA PRINCEPS
4/25/2021,4697,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA SIMPLICISSIMA,OSCILLATORIA SIMPLICISSIMA
4/25/2021,4698,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA SUBBREVIS,OSCILLATORIA SUBBREVIS
4/25/2021,4699,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,OSCILLATORIA TENUIS,OSCILLATORIA TENUIS
4/25/2021,4700,BLUE-GREEN ALGAE,CYANOPHYCEAE,OSCILLATORIACEAE,OSCILLATORIA,OSCILLATORIALES,CYANOPHYTA,,OSCILLATORIA
4/25/2021,4701,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PHORMIDIUM,OSCILLATORIALES,CYANOPHYTA,,PHORMIDIUM
4/25/2021,4702,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX AGARDHII,PLANKTOTHRIX AGARDHII
4/25/2021,4703,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX COMPRESSA,PLANKTOTHRIX COMPRESSA
4/25/2021,4704,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX ISOTHRIX,PLANKTOTHRIX ISOTHRIX
4/25/2021,4705,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,PLANKTOTHRIX SUSPENSA,PLANKTOTHRIX SUSPENSA
4/25/2021,4706,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,PLANKTOTHRIX,OSCILLATORIALES,CYANOPHYTA,,PLANKTOTHRIX
4/25/2021,4707,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TRICHODESMIUM,OSCILLATORIALES,CYANOPHYTA,TRICHODESMIUM LACUSTRE,TRICHODESMIUM LACUSTRE
4/25/2021,4708,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TYCHONEMA,OSCILLATORIALES,CYANOPHYTA,TYCHONEMA BOURRELLYI,TYCHONEMA BOURRELLYI
4/25/2021,4709,BLUE-GREEN ALGAE,CYANOPHYCEAE,PHORMIDIACEAE,TYCHONEMA,OSCILLATORIALES,CYANOPHYTA,,TYCHONEMA
4/25/2021,4710,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,GEITLERINEMA,OSCILLATORIALES,CYANOPHYTA,,GEITLERINEMA
4/25/2021,4711,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,GLAUCOSPIRA,OSCILLATORIALES,CYANOPHYTA,,GLAUCOSPIRA
4/25/2021,4712,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,HETEROLEIBLEINIA,OSCILLATORIALES,CYANOPHYTA,,HETEROLEIBLEINIA
4/25/2021,4713,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,JAAGINEMA,OSCILLATORIALES,CYANOPHYTA,JAAGINEMA METAPHYTICUM,JAAGINEMA METAPHYTICUM
4/25/2021,4714,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,JAAGINEMA,OSCILLATORIALES,CYANOPHYTA,,JAAGINEMA
4/25/2021,4715,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA ANGUSTISSIMA,LEPTOLYNGBYA ANGUSTISSIMA
4/25/2021,4716,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA BORYANUM,LEPTOLYNGBYA BORYANUM
4/25/2021,4717,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA SUBTILIS,LEPTOLYNGBYA SUBTILIS
4/25/2021,4718,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,LEPTOLYNGBYA TENUIS,LEPTOLYNGBYA TENUIS
4/25/2021,4719,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LEPTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,,LEPTOLYNGBYA
4/25/2021,4720,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LIMNOTHRIX,OSCILLATORIALES,CYANOPHYTA,LIMNOTHRIX REDEKEI,LIMNOTHRIX REDEKEI
4/25/2021,4721,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,LIMNOTHRIX,OSCILLATORIALES,CYANOPHYTA,,LIMNOTHRIX
4/25/2021,4722,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CAPILLARIS,PLANKTOLYNGBYA CAPILLARIS
4/25/2021,4723,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CIRCUMCRETA,PLANKTOLYNGBYA CIRCUMCRETA
4/25/2021,4724,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA CONTORTA,PLANKTOLYNGBYA CONTORTA
4/25/2021,4725,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA LIMNETICA,PLANKTOLYNGBYA LIMNETICA
4/25/2021,4726,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA MICROSPIRA,PLANKTOLYNGBYA MICROSPIRA
4/25/2021,4727,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA REGULARIS,PLANKTOLYNGBYA REGULARIS
4/25/2021,4728,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,PLANKTOLYNGBYA TALLINGII,PLANKTOLYNGBYA TALLINGII
4/25/2021,4729,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PLANKTOLYNGBYA,OSCILLATORIALES,CYANOPHYTA,,PLANKTOLYNGBYA
4/25/2021,4730,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA CATENATA,PSEUDANABAENA CATENATA
4/25/2021,4731,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA GALEATA,PSEUDANABAENA GALEATA
4/25/2021,4732,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA LIMNETICA,PSEUDANABAENA LIMNETICA
4/25/2021,4733,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA RAPHIDIOIDES,PSEUDANABAENA RAPHIDIOIDES
4/25/2021,4734,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA RECTA,PSEUDANABAENA RECTA
4/25/2021,4735,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,PSEUDANABAENA VORONICHINII,PSEUDANABAENA VORONICHINII
4/25/2021,4736,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,PSEUDANABAENA,OSCILLATORIALES,CYANOPHYTA,,PSEUDANABAENA
4/25/2021,4737,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,ROMERIA LEOPOLIENSIS,ROMERIA LEOPOLIENSIS
4/25/2021,4738,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,ROMERIA SIMPLEX,ROMERIA SIMPLEX
4/25/2021,4739,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,ROMERIA,OSCILLATORIALES,CYANOPHYTA,,ROMERIA
4/25/2021,4740,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA MAJOR,SPIRULINA MAJOR
4/25/2021,4741,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA MINIMA,SPIRULINA MINIMA
4/25/2021,4742,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,SPIRULINA SUBSALSA,SPIRULINA SUBSALSA
4/25/2021,4743,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,SPIRULINA,OSCILLATORIALES,CYANOPHYTA,,SPIRULINA
4/25/2021,4744,BLUE-GREEN ALGAE,CYANOPHYCEAE,PSEUDANABAENACEAE,,OSCILLATORIALES,CYANOPHYTA,,PSEUDANABAENACEAE
4/25/2021,4745,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,CALOTHRIX,NOSTOCALES,CYANOPHYTA,CALOTHRIX AERUGINEA,CALOTHRIX AERUGINEA
4/25/2021,4746,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,CALOTHRIX,NOSTOCALES,CYANOPHYTA,,CALOTHRIX
4/25/2021,4747,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,GLOEOTRICHIA ECHINULATA,GLOEOTRICHIA ECHINULATA
4/25/2021,4748,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,GLOEOTRICHIA NATANS,GLOEOTRICHIA NATANS
4/25/2021,4749,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,GLOEOTRICHIA,NOSTOCALES,CYANOPHYTA,,GLOEOTRICHIA
4/25/2021,4750,BLUE-GREEN ALGAE,CYANOPHYCEAE,RIVULARIACEAE,RIVULARIA,NOSTOCALES,CYANOPHYTA,,RIVULARIA
4/25/2021,4751,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANODICTYON,SYNECHOCOCCALES,CYANOPHYTA,CYANODICTYON FILIFORME,CYANODICTYON FILIFORME
4/25/2021,4752,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,CYANOTHECE,CHROOCOCCALES,CYANOPHYTA,,CYANOTHECE
4/25/2021,4753,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,GLOEOTHECE,CHROOCOCCALES,CYANOPHYTA,GLOEOTHECE SUBTILIS,GLOEOTHECE SUBTILIS
4/25/2021,4754,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,GLOEOTHECE,CHROOCOCCALES,CYANOPHYTA,,GLOEOTHECE
4/25/2021,4755,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,LEMMERMANIELLA,SYNECHOCOCCALES,CYANOPHYTA,LEMMERMANIELLA,LEMMERMANIELLA
4/25/2021,4756,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDODERMA,CHROOCOCCALES,CYANOPHYTA,RHABDODERMA LINEARE,RHABDODERMA LINEARE
4/25/2021,4757,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDODERMA,CHROOCOCCALES,CYANOPHYTA,,RHABDODERMA
4/25/2021,4758,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,RHABDOGLOEA LINEARIS,RHABDOGLOEA LINEARIS
4/25/2021,4759,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,RHABDOGLOEA SMITHII,RHABDOGLOEA SMITHII
4/25/2021,4760,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,RHABDOGLOEA,CHROOCOCCALES,CYANOPHYTA,,RHABDOGLOEA
4/25/2021,4761,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,SYNECHOCOCCUS,CHROOCOCCALES,CYANOPHYTA,SYNECHOCOCCUS NIDULANS,SYNECHOCOCCUS NIDULANS
4/25/2021,4762,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCACEAE,SYNECHOCOCCUS,CHROOCOCCALES,CYANOPHYTA,,SYNECHOCOCCUS
4/25/2021,4763,BLUE-GREEN ALGAE,CYANOPHYCEAE,SYNECHOCOCCOPHYCIDAE,CYANOGRANIS,SYNECHOCOCCALES,CYANOPHYTA,,CYANOGRANIS
4/25/2021,4764,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,CHROOCOCCALES,CYANOPHYTA,,CHROOCOCCALES
4/25/2021,4765,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,NOSTOCALES,CYANOPHYTA,,NOSTOCALES
4/25/2021,4766,BLUE-GREEN ALGAE,CYANOPHYCEAE,,,,CYANOPHYTA,,CYANOPHYCEAE
4/25/2021,4767,DINOFLAGELLATES,DINOPHYCEAE,CALCIODINELLACEAE,ENSICULIFERA,GONYAULACALES,MYZOZOA,,ENSICULIFERA
4/25/2021,4768,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM CAROLINIANUM,CERATIUM CAROLINIANUM
4/25/2021,4769,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM CORNUTUM,CERATIUM CORNUTUM
4/25/2021,4770,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM FURCOIDES,CERATIUM FURCOIDES
4/25/2021,4771,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,CERATIUM HIRUNDINELLA,CERATIUM HIRUNDINELLA
4/25/2021,4772,DINOFLAGELLATES,DINOPHYCEAE,CERATIACEAE,CERATIUM,GONYAULACALES,MYZOZOA,,CERATIUM
4/25/2021,4773,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,GLENODINIUM,PERIDINIALES,MYZOZOA,GLENODINIUM QUADRIDENS,GLENODINIUM QUADRIDENS
4/25/2021,4774,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,GLENODINIUM,PERIDINIALES,MYZOZOA,,GLENODINIUM
4/25/2021,4775,DINOFLAGELLATES,DINOPHYCEAE,GLENODINIACEAE,HETEROCAPSA,PERIDINIALES,MYZOZOA,,HETEROCAPSA
4/25/2021,4776,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM DISCOIDALE,GYMNODINIUM DISCOIDALE
4/25/2021,4777,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM PALUSTRE,GYMNODINIUM PALUSTRE
4/25/2021,4778,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,GYMNODINIUM UBERRIMUM,GYMNODINIUM UBERRIMUM
4/25/2021,4779,DINOFLAGELLATES,DINOPHYCEAE,GYMNODINIACEAE,GYMNODINIUM,GYMNODINIALES,MYZOZOA,,GYMNODINIUM
4/25/2021,4780,DINOFLAGELLATES,DINOPHYCEAE,KARENIACEAE,KARLODINIUM,GYMNODINIALES,MYZOZOA,,KARLODINIUM
4/25/2021,4781,DINOFLAGELLATES,DINOPHYCEAE,KARENIACEAE,KATODINIUM,GYMNODINIALES,MYZOZOA,,KATODINIUM
4/25/2021,4782,DINOFLAGELLATES,DINOPHYCEAE,OSYRRHINACEAE,OXYRRHIS,OXYRRHINALES,MYZOZOA,,OXYRRHIS
4/25/2021,4783,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM ACICULIFERUM,PERIDINIUM ACICULIFERUM
4/25/2021,4784,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM BIPES,PERIDINIUM BIPES
4/25/2021,4785,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM INCONSPICUUM,PERIDINIUM INCONSPICUUM
4/25/2021,4786,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM LIMBATUM,PERIDINIUM LIMBATUM
4/25/2021,4787,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM UMBONATUM,PERIDINIUM UMBONATUM
4/25/2021,4788,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM WILLEI,PERIDINIUM WILLEI
4/25/2021,4789,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,PERIDINIUM WISCONSINENSE,PERIDINIUM WISCONSINENSE
4/25/2021,4790,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,PERIDINIUM,PERIDINIALES,MYZOZOA,,PERIDINIUM
4/25/2021,4791,DINOFLAGELLATES,DINOPHYCEAE,PERIDINIACEAE,SCRIPPSIELLA,PERIDINIALES,MYZOZOA,SCRIPPSIELLA TROCHOIDEA,SCRIPPSIELLA TROCHOIDEA
4/25/2021,4792,DINOFLAGELLATES,DINOPHYCEAE,PHYTODINIACEAE,CYSTODINIUM,PHYTODINIALES,MYZOZOA,,CYSTODINIUM
4/25/2021,4793,DINOFLAGELLATES,DINOPHYCEAE,PROTOPERIDINIACEAE,PROTOPERIDINIUM,PERIDINIALES,MYZOZOA,,PROTOPERIDINIUM
4/25/2021,4794,DINOFLAGELLATES,DINOPHYCEAE,,,,MYZOZOA,,DINOPHYCEAE
4/25/2021,4795,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA ACUS,EUGLENA ACUS
4/25/2021,4796,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA CONVOLUTA,EUGLENA CONVOLUTA
4/25/2021,4797,EUGLENOIDS,EUGLENOPHYCEAE,EUGLENACEAE,EUGLENA,EUGLENALES,EUGLENOPHYCOTA,EUGLENA PROXIMA,EUGLENA PROXIMA
